m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,form_7_type,curr_ratio,non_perform_asset_tot_loan,loan_loss_reserve,lterm_debt_cap,tot_debt_tot_equity,gross_margin,oper_profit_margin,ebit_margin,ebitda_margin,pretax_profit_margin,profit_margin,free_cash_flow,loss_ratio,exp_ratio,comb_ratio,asset_turn,invty_turn,rcv_turn,day_sale_rcv,ret_equity,ret_tang_equity,ret_asset,ret_invst,free_cash_flow_per_share,book_val_per_share,oper_cash_flow_per_share
MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.398,,,1.0931,-11.775,42.4323,32.6594,32.6594,,28.7764,19.7947,4321.4,,,,0.1943,58.9253,4.0899,22.0055,-54.1396,-26.2817,3.8467,5.0409,5.0179,-2.6905,7.0362
MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.8341,,,1.0814,-13.3972,42.802,35.8357,35.8357,,31.8452,21.4028,1181.6,,,,0.1767,57.1567,4.2462,21.1954,-59.8188,-28.0554,3.782,4.8683,1.4319,-2.4918,1.8711
MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,2.148,,,1.0765,-14.1762,44.7692,37.9374,37.9374,,34.0744,23.0607,2055.1,,,,0.1845,58.9295,4.1513,21.6799,-69.7341,-32.1022,4.2553,5.3349,2.5087,-2.4699,3.366
MCD,MCD,MCDONALDS CORP,McDonald's Corporation,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.2808,,,1.1395,-8.2294,48.9608,53.512,53.512,,48.9956,32.7338,3381.9,,,,0.1767,54.19,3.6677,24.5386,-54.1666,-32.1951,5.7854,7.5575,4.1572,-4.3623,5.4602
MMM,MMM,3M CO,3M Company,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,2.2496,,,0.2204,0.3257,47.0028,20.8639,20.8639,25.038,20.3674,14.4642,3960.0,,,,0.9366,4.594,7.6574,47.6666,27.4682,63.1541,13.781,21.4145,5.5076,22.824,7.3491
MMM,MMM,3M CO,3M Company,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,2.1984,,,0.2141,0.3326,47.5488,21.6794,21.6794,25.9865,21.238,14.8609,3857.0,,,,0.8827,4.0878,7.3637,49.5675,25.0055,51.6724,13.3162,19.6506,5.4841,26.2556,7.5359
MMM,MMM,3M CO,3M Company,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.6982,,,0.1942,0.3348,47.8281,21.5931,21.5931,26.0341,21.2562,15.0918,4280.0,,,,0.9201,4.1682,7.2586,50.2849,26.3038,52.9557,14.0715,21.1951,6.1707,27.0588,8.3867
MMM,MMM,3M CO,3M Company,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,2.0629,,,0.3378,0.5183,48.314,22.4223,22.4223,26.8471,22.0798,15.5746,5268.0,,,,1.0196,4.4379,7.5085,48.6116,38.0307,107.3223,16.0146,25.1827,7.9577,20.6917,10.0091
MMM,MMM,3M CO,3M Company,NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,1.5434,,,0.4329,0.9415,49.1874,22.9438,22.9438,27.6838,22.5375,15.9642,4992.0,,,,0.9207,4.3727,7.2879,50.0829,42.2131,-1267.278,14.7219,23.9405,7.8343,18.8207,10.0753
MMM,MMM,3M CO,3M Company,NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,1.8855,,,0.508,1.1264,50.0482,23.9895,23.9895,28.8851,23.4249,16.7724,5300.0,,,,0.915,4.4431,6.8554,53.2426,48.9026,-442.5197,15.3711,24.0617,8.5663,17.3329,10.7677
MMM,MMM,3M CO,3M Company,NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,2.1432,,,0.2099,0.3327,47.9962,21.5839,21.5839,,21.1325,14.7859,504.0,,,,0.2349,1.0897,1.737,51.8137,6.5317,14.2103,3.5433,5.1607,0.6938,23.7652,1.0091
MMM,MMM,3M CO,3M Company,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,2.1823,,,0.2017,0.3156,47.3958,21.5495,21.5495,,21.0156,15.1042,1663.0,,,,0.2379,1.0869,1.7514,51.3867,6.634,13.8732,3.646,5.2956,2.2891,25.0051,3.0062
MMM,MMM,3M CO,3M Company,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,2.2172,,,0.2215,0.3537,46.5277,20.9932,20.9932,,20.4887,14.447,2696.0,,,,0.2345,1.1174,1.7683,50.8976,6.3347,13.2572,3.4345,4.9314,3.768,24.8443,4.956
MMM,MMM,3M CO,3M Company,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,2.2496,,,0.2204,0.3257,46.0573,19.2411,19.2411,,18.7474,13.4575,3960.0,,,,0.2242,1.1194,1.8332,49.0944,6.1405,14.118,3.0807,4.7872,5.5076,22.824,7.3491
MMM,MMM,3M CO,3M Company,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,2.3767,,,0.2135,0.3113,48.0497,21.8274,21.8274,,21.4133,15.0281,571.0,,,,0.2338,1.0921,1.7317,51.973,6.8656,14.8878,3.564,5.4002,0.8087,23.9511,1.1726
MMM,MMM,3M CO,3M Company,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,2.4685,,,0.2511,0.3738,48.6329,22.936,22.936,,22.498,15.4898,1606.0,,,,0.226,1.0585,1.7264,52.1317,7.029,14.8958,3.5574,5.2641,2.2858,24.407,3.1554
MMM,MMM,3M CO,3M Company,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,2.1977,,,0.211,0.3505,47.5123,22.3823,22.3823,,21.9288,15.4862,2600.0,,,,0.2174,1.0242,1.7004,52.9292,6.5046,12.9985,3.4224,5.132,3.6979,26.2179,5.0661
MMM,MMM,3M CO,3M Company,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,2.1984,,,0.2141,0.3326,45.9727,19.5343,19.5343,,19.0741,13.4155,3857.0,,,,0.2181,1.0401,1.819,49.4775,5.5654,11.5006,2.9638,4.3736,5.4841,26.2556,7.5359
MMM,MMM,3M CO,3M Company,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,2.3337,,,0.2079,0.3204,48.0089,21.5614,21.5614,,21.1816,14.7891,680.0,,,,0.2243,1.0393,1.7279,52.0854,6.1906,12.1491,3.3707,4.9034,0.9685,26.8446,1.4158
MMM,MMM,3M CO,3M Company,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,2.2073,,,0.2105,0.3246,48.2327,21.9556,21.9556,,21.5557,15.4412,1973.0,,,,0.2271,1.024,1.7067,52.7322,6.6215,13.0402,3.5541,5.2278,2.8222,26.803,3.8235
MMM,MMM,3M CO,3M Company,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,1.7855,,,0.1622,0.3165,47.5998,21.9682,21.9682,,21.6776,15.5382,2788.0,,,,0.2356,1.0507,1.7231,52.2309,6.8212,13.5843,3.7049,5.7149,4.0301,27.1095,5.5276
MMM,MMM,3M CO,3M Company,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,1.6982,,,0.1942,0.3348,47.4699,20.8614,20.8614,,20.584,14.5726,4280.0,,,,0.2256,1.029,1.7797,50.5708,6.218,12.5182,3.3264,5.0103,6.1707,27.0588,8.3867
MMM,MMM,3M CO,3M Company,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,1.713,,,0.1971,0.3669,48.5251,21.9129,21.9129,,21.5554,15.4131,802.0,,,,0.2334,1.0149,1.7031,52.8438,6.8344,13.7086,3.6516,5.4871,1.189,27.3951,1.619
MMM,MMM,3M CO,3M Company,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,1.874,,,0.2297,0.3907,48.5616,22.8178,22.8178,,22.3752,15.5766,2136.0,,,,0.2394,1.0222,1.7092,52.6568,7.1893,14.5448,3.7769,5.5376,3.214,27.5414,4.1107
MMM,MMM,3M CO,3M Company,NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,1.6458,,,0.2438,0.4532,48.3225,23.3624,23.3624,,23.1043,16.0133,3556.0,,,,0.2483,1.0659,1.7272,52.1064,8.0896,17.5338,3.9999,6.1173,5.4051,25.2895,6.7533
MMM,MMM,3M CO,3M Company,NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,2.0629,,,0.3378,0.5183,47.83,21.5313,21.5313,,21.2204,15.274,5268.0,,,,0.2473,1.0866,1.8214,49.4131,8.9712,25.3167,3.7778,5.9404,7.9577,20.6917,10.0091
MMM,MMM,3M CO,3M Company,NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,2.4632,,,0.3164,0.4724,49.5777,22.8292,22.8292,,22.473,15.8221,793.0,,,,0.2473,1.0316,1.7191,52.3515,8.6081,21.3625,3.9193,5.8841,1.2215,21.9945,1.6636
MMM,MMM,3M CO,3M Company,NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,2.6361,,,0.391,0.6487,49.8048,23.9396,23.9396,,23.5753,16.9139,1771.0,,,,0.2449,1.0029,1.6789,53.6066,9.9238,27.2025,4.1513,6.0433,2.7543,21.0166,3.7605
MMM,MMM,3M CO,3M Company,NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.6507,,,0.4233,0.9206,49.7277,24.3257,24.3257,,23.9238,16.805,3084.0,,,,0.2319,1.0453,1.6729,53.7993,10.6185,545.3782,3.9028,6.1232,4.8859,19.8534,6.467
MMM,MMM,3M CO,3M Company,NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.5434,,,0.4329,0.9415,47.561,20.5536,20.5536,,20.0466,14.2231,4992.0,,,,0.2219,1.0878,1.7569,51.2277,9.06,-271.9895,3.1597,5.1382,7.8343,18.8207,10.0753
MMM,MMM,3M CO,3M Company,NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.5149,,,0.4312,0.9461,50.3577,24.1328,24.1328,,23.5659,17.2088,964.0,,,,0.2246,1.0141,1.652,54.481,10.8544,-840.7895,3.8748,6.1736,1.5516,19.4125,2.028
MMM,MMM,3M CO,3M Company,NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.5765,,,0.4379,0.9843,50.4176,24.354,24.354,,23.9494,16.8494,1926.0,,,,0.2305,1.0515,1.6417,54.8199,10.8319,1243.269,3.8905,6.0887,3.1019,19.7502,4.0989
MMM,MMM,3M CO,3M Company,NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.903,,,0.4791,1.026,50.0973,24.6984,24.6984,,24.1536,17.2396,3487.0,,,,0.2264,1.0654,1.6253,55.3729,11.0475,679.0816,3.9088,5.7552,5.6351,20.0311,7.1962
MMM,MMM,3M CO,3M Company,NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.8855,,,0.508,1.1264,49.2973,22.718,22.718,,21.9675,15.7593,5300.0,,,,0.2227,1.0978,1.6687,53.9337,11.1766,-101.1374,3.513,5.4993,8.5663,17.3329,10.7677
MMM,MMM,3M CO,3M Company,NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.9852,,,0.4946,1.0608,49.6552,23.0839,23.0839,,22.6025,17.2154,702.0,,,,0.2308,1.0712,1.6275,55.2999,12.0109,-272.2793,3.9829,6.0709,1.1471,18.485,1.6144
MMM,MMM,3M CO,3M Company,NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,2.2189,,,0.4878,0.9705,48.694,27.9642,27.9642,,27.4264,20.2689,2054.0,,,,0.23,1.044,1.5877,56.685,13.6122,468.9349,4.6677,6.9726,3.3518,19.5118,4.2918
MMM,MMM,3M CO,3M Company,NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,2.0697,,,0.4702,0.9558,50.5017,24.9755,24.9755,,24.4371,17.4865,3484.0,,,,0.2319,1.0176,1.585,56.7841,11.744,177.7916,4.0667,6.2223,5.6863,20.4866,7.1487
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,2.0425,,,0.2142,0.3076,64.8865,18.6817,18.6817,34.1395,15.2642,13.0227,10660.0,,,,0.457,2.6976,5.8161,62.7566,11.2253,60.9575,6.0802,8.8204,3.4454,18.7251,4.0023
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.8998,,,0.2266,0.3709,65.2062,20.8962,20.8962,35.6591,18.4886,13.0429,8068.0,,,,0.4454,2.5166,6.161,59.2439,11.3571,44.2159,5.9351,8.7831,2.6229,18.325,3.2581
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.9971,,,0.2819,0.4789,61.4971,17.4074,17.4074,33.2773,12.5928,10.0016,10106.0,,,,0.4168,2.7231,6.1293,59.5499,8.6324,27.8415,4.2756,6.1991,3.3732,17.8738,3.8899
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.7723,,,0.2771,0.4387,60.3002,15.8226,15.8226,31.6642,40.9191,28.2217,6672.0,,,,0.4303,3.0099,6.3744,57.26,24.4594,77.4282,12.1568,17.6826,2.2787,17.1912,2.7285
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,1.5495,,,0.3474,0.59,62.1905,19.1073,19.1073,35.2474,13.6741,11.2461,11255.0,,,,0.3885,3.1774,6.0916,59.9185,9.9605,100.3827,4.3855,6.5004,3.9616,16.0967,4.4132
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,1.7795,,,0.3759,0.6163,65.1041,15.1481,15.1481,28.8165,11.704,9.8475,8762.0,,,,0.4174,2.8547,5.6721,64.3497,9.7772,81.4088,4.132,6.1023,3.1439,14.6642,3.723
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,1.9808,,,0.2158,0.314,64.9482,18.9896,18.9896,,14.9309,9.0069,1397.0,,,,0.1094,0.6701,1.4557,61.8264,1.8843,15.9233,1.0117,1.4776,0.4501,18.4226,0.5544
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,2.0534,,,0.2141,0.316,64.7436,19.8008,19.8008,,13.7602,16.6242,3884.0,,,,0.1144,0.6882,1.4337,62.7726,3.5461,24.236,1.9342,2.7868,1.2489,18.7875,1.4704
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,2.0556,,,0.2141,0.3151,63.7997,19.7638,19.7638,,19.5641,14.0492,8030.0,,,,0.1128,0.6975,1.4776,60.9083,2.9933,18.0599,1.6183,2.3524,2.5979,18.8719,2.9602
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,2.0425,,,0.2142,0.3076,66.0322,16.2274,16.2274,,12.8599,12.2417,10660.0,,,,0.1169,0.6677,1.4882,60.4758,2.7097,14.7149,1.4677,2.1292,3.4454,18.7251,4.0023
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,2.0712,,,0.2099,0.3168,65.5869,23.5104,23.5104,,21.3707,14.7984,1823.0,,,,0.1112,0.6369,1.3444,66.9457,3.083,14.5336,1.6747,2.4358,0.593,18.841,0.7007
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,2.1073,,,0.207,0.3291,66.599,22.6221,22.6221,,21.7692,14.5561,4312.0,,,,0.1167,0.658,1.5102,59.5955,3.1557,13.0982,1.7247,2.5024,1.4036,18.9782,1.6517
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,2.3249,,,0.2319,0.3367,63.9885,20.6302,20.6302,,19.3071,15.0505,7037.0,,,,0.1081,0.6146,1.4447,62.2981,3.0286,11.2157,1.6585,2.3264,2.2855,19.121,2.6674
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,1.8998,,,0.2266,0.3709,64.5565,16.7334,16.7334,,11.3658,7.7362,8068.0,,,,0.1106,0.6366,1.5298,58.8293,1.7111,6.6615,0.8942,1.3233,2.6229,18.325,3.2581
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,1.8745,,,0.2244,0.3745,62.8994,17.0368,17.0368,,14.5254,14.9283,1990.0,,,,0.1005,0.5845,1.3397,67.1774,2.9062,10.5683,1.5217,2.254,0.6518,18.4286,0.7668
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,2.0104,,,0.3101,0.561,61.0899,13.4877,13.4877,,11.3079,8.2289,3915.0,,,,0.103,0.6332,1.4153,63.5886,1.8661,8.0785,0.8748,1.2873,1.3007,17.1213,1.5545
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,2.0733,,,0.3117,0.5324,62.7991,22.3441,22.3441,,13.8234,10.1885,7509.0,,,,0.1037,0.6088,1.4558,61.822,2.2997,8.9265,1.0806,1.5829,2.5368,17.0867,2.9149
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,1.9971,,,0.2819,0.4789,59.3021,16.758,16.758,,10.8216,6.8993,10106.0,,,,0.1072,0.74,1.5757,57.1166,1.5595,5.0296,0.7724,1.1199,3.3732,17.8738,3.8899
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,1.8353,,,0.2715,0.5355,61.9739,20.002,20.002,,20.3722,16.6115,2156.0,,,,0.0946,0.6121,1.4279,63.0281,3.2931,8.6867,1.596,2.3991,0.7257,17.9428,0.7947
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,1.8734,,,0.277,0.4755,55.2497,12.8407,12.8407,,17.2947,18.3282,4169.0,,,,0.1117,0.7974,1.5571,57.7995,4.1904,11.3595,2.0775,3.0295,1.4137,16.7313,1.5856
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,1.3393,,,0.2904,0.6138,59.9981,16.1031,16.1031,,14.1139,8.4778,8197.0,,,,0.1037,0.7257,1.6204,55.5414,1.8563,7.1392,0.827,1.3171,2.8159,15.8555,3.1
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.7723,,,0.2771,0.4387,64.2339,14.5583,14.5583,,112.6789,69.7958,6672.0,,,,0.1068,0.6729,1.582,56.8918,15.0192,47.5443,7.4648,10.8579,2.2787,17.1912,2.7285
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,1.6108,,,0.3474,0.631,62.1326,16.1061,16.1061,,14.6525,10.1114,2081.0,,,,0.087,0.6443,1.413,63.6923,1.9993,23.383,0.8842,1.3048,0.7264,16.9415,0.7972
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,1.6175,,,0.3404,0.5693,61.6352,17.7517,17.7517,,8.2473,7.021,4507.0,,,,0.0954,0.7075,1.5031,59.8774,1.4752,16.4554,0.6707,0.973,1.5814,16.5151,1.7477
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.6247,,,0.3456,0.5838,62.6626,23.2304,23.2304,,23.7963,18.1277,7502.0,,,,0.0995,0.7341,1.5705,57.3077,4.0084,43.6576,1.8087,2.6231,2.6453,16.3009,2.9238
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.5495,,,0.3474,0.59,62.3103,19.1092,19.1092,,7.9883,9.5546,11255.0,,,,0.1005,0.8191,1.5754,57.1278,2.1936,22.1072,0.9658,1.4316,3.9616,16.0967,4.4132
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.6378,,,0.3502,0.587,61.6409,18.9326,18.9326,,17.4399,12.0812,1894.0,,,,0.0943,0.7001,1.3594,66.2049,2.574,23.7745,1.1442,1.6727,0.6776,15.8513,0.7775
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.872,,,0.3524,0.559,63.653,16.8326,16.8326,,15.2783,12.241,3119.0,,,,0.102,0.6818,1.4234,63.2304,2.7828,22.717,1.2532,1.8021,1.1183,15.7093,1.3528
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.8926,,,0.3499,0.572,67.6443,29.1382,29.1382,,27.4013,20.7289,5681.0,,,,0.1071,0.6501,1.4307,62.9043,4.9776,42.1499,2.225,3.2361,2.0391,15.9169,2.4207
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.7795,,,0.3759,0.6163,67.0588,-4.5477,-4.5477,,-13.4058,-5.8725,8762.0,,,,0.1061,0.6848,1.4413,62.4439,-1.4538,-12.1049,-0.6144,-0.9074,3.1439,14.6642,3.723
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.5906,,,0.3689,0.7103,68.0411,23.4471,23.4471,,21.2317,16.4405,-53.0,,,,0.0977,0.5859,1.3351,67.4094,3.8815,31.9704,1.6114,2.4494,-0.0192,14.6283,0.1034
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.5016,,,0.3534,0.6267,68.9829,26.8177,26.8177,,24.5619,19.5972,2871.0,,,,0.107,0.5696,1.3349,67.423,4.9129,37.2684,2.1023,3.1766,1.0432,14.5618,1.3092
MRK,MRK,MERCK & CO INC,"Merck & Company, Inc.",NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.4342,,,0.3619,0.7012,68.2906,2.586,2.586,,1.937,-0.5424,1259.0,,,,0.1126,0.6221,1.346,66.8659,-0.1325,-1.0157,-0.0556,-0.0845,0.4617,14.1208,0.8918
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2011-06-30,A,,2011,4,2011,2,7,2.6037,,,0.1728,0.2088,77.729,38.8331,38.8331,42.7877,40.1341,33.0984,24639.0,,,,0.6434,11.3535,4.6669,78.2102,40.555,52.9046,21.2964,33.5488,2.8673,6.8151,3.1414
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2012-06-30,A,,2012,4,2012,2,7,2.6029,,,0.139,0.18,76.2218,29.52,29.52,41.9449,30.2036,23.0295,29321.0,,,,0.6079,15.4178,4.6719,78.1262,25.5835,34.1328,14.0001,22.0276,3.4471,7.9183,3.7181
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2013-06-30,A,,2013,4,2013,2,7,2.7118,,,0.1376,0.1976,73.8147,34.3794,34.3794,39.2028,34.7493,28.0839,24576.0,,,,0.5466,10.5186,4.4521,81.9842,27.6943,35.7204,15.3499,23.8822,2.9015,9.4793,3.4041
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2014-06-30,A,,2014,4,2014,2,7,2.504,,,0.187,0.2522,68.816,31.9683,31.9683,37.9706,32.0385,25.4212,27017.0,,,,0.5037,10.1797,4.4429,82.1526,24.5857,35.2192,12.8051,19.9893,3.2167,10.8974,3.8697
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2015-06-30,A,,2015,4,2015,2,7,2.4734,,,0.2577,0.4407,64.6955,19.4069,19.4069,33.785,19.7767,13.0295,23724.0,,,,0.5364,11.3846,5.2256,69.8485,15.2255,20.911,6.9885,11.3012,2.8742,9.9767,3.5944
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2016-06-30,A,,2016,4,2016,2,7,2.3529,,,0.3603,0.7425,61.5799,23.6545,23.6545,32.1542,23.1493,19.6882,24982.0,,,,0.441,14.5624,4.6682,78.1892,23.3315,33.3347,8.6826,14.9244,3.1177,9.2209,4.1589
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2017-06-30,A,,2017,4,2017,2,7,2.4773,,,0.5124,1.1906,61.9111,24.8205,24.8205,34.5792,25.7354,23.5731,31378.0,,,,0.3731,15.7089,4.5448,80.3122,29.2897,78.0535,8.7952,14.282,4.0064,9.3921,5.0443
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2011-03-31,Q,,2011,3,2011,1,7,2.7561,,,0.1823,0.2229,76.2783,34.7516,34.7516,,36.6752,31.8481,19339.0,,,,0.1647,3.6903,1.6374,54.9653,9.7882,13.0611,5.2463,8.004,2.2725,6.3399,2.4738
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2011-06-30,Q,,2011,4,2011,2,7,2.6037,,,0.1728,0.2088,78.6492,35.5329,35.5329,,36.3851,33.8228,24639.0,,,,0.1598,2.7026,1.1588,77.6663,10.2903,13.4238,5.4037,8.5125,2.8673,6.8151,3.1414
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2011-09-30,Q,,2012,1,2011,3,7,2.9468,,,0.1672,0.2008,78.2581,41.4633,41.4633,,42.0562,33.0302,8057.0,,,,0.1617,1.6639,1.711,52.6002,9.6614,12.5207,5.3419,8.0457,0.949,7.062,1.0004
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2011-12-31,Q,,2012,2,2011,4,7,2.8579,,,0.1569,0.1861,73.0046,38.2763,38.2763,,39.4494,31.7165,13421.0,,,,0.1861,4.1732,1.5308,58.792,10.3305,15.8204,5.9015,8.7097,1.5855,7.6498,1.6958
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2012-03-31,Q,,2012,3,2012,1,7,2.937,,,0.1481,0.1739,77.2965,36.6175,36.6175,,36.5543,29.3445,22266.0,,,,0.1475,2.7989,1.5881,56.672,7.4397,11.0551,4.3284,6.3377,2.6201,8.1737,2.8182
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2012-06-30,Q,,2012,4,2012,2,7,2.6029,,,0.139,0.18,76.9478,1.0632,1.0632,,1.9879,-2.7244,29321.0,,,,0.1489,3.6614,1.1444,78.6422,-0.7414,-0.9891,-0.4057,-0.6383,3.4471,7.9183,3.7181
MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,NSDQ,USD,2012-09-30,Q,,2013,1,2012,3,7,2.6766,,,0.1237,0.1736,73.963,33.1584,33.1584,,34.5702,27.8986,7881.0,,,,0.1313,2.5665,1.6217,55.4966,6.4879,8.766,3.6644,5.6856,0.9278,8.1734,0.9988
